coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Nov 09 13:18:27 +0000 2020,,,https://www.nytimes.com/2020/11/09/health/covid-vaccine-pfizer.html,2,1325789850990080000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/qK0k0zsFTl

09/11/2020 06.46 PM
As all my students know that in my lectures, I predicted that Coronavirus vaccine will come around Mid Nov 2020. That also come true. Due to that Dow Jones Future shoot up",https://twitter.com/Sukhsagar1969/status/1325789850990080000,Fri Apr 28 08:30:51 +0000 2017,Sukhsagar1969,FALSE,"Not SEBI Regd.,Recommendations are based of Astrology(30Years Exp.),Fundamental,Technical. Educational Purpose, not responsible for any loss/profit in any case",840,279,518,2,"Rohtak, India","Sukhsagar Aggarwal, Vedic&Share Market Astrologer",Sukhsagar1969,796,,,FALSE
,Tue Nov 10 16:51:08 +0000 2020,,,,0,1326205765430930000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If the vaccine has a guaranteed 90% chance of working, but COVID-19 has a 99.9% survival rate. They are obviously not injecting you with a vaccine, so what do you think it is ?",https://twitter.com/Mr_TacoCatt/status/1326205765430939649,Fri Jun 08 06:07:53 +0000 2018,Mr_TacoCatt,FALSE,"I am THE professor, you come to ME to learn “It is a harsh truth, but the truth.... indeed.”",476,12,65,0,,President-Elect Prof. TacoCat,Mr_TacoCatt,626,,,FALSE
,Sun Dec 06 17:25:42 +0000 2020,,,https://www.axios.com/us-covid-coronavirus-vaccine-confidence-863fd9d8-f9d7-4907-beba-54216ccf8faf.html?utm_campaign=organic&utm_medium=socialshare&utm_source=twitter,0,1335636546297340000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Study: Americans increasingly say they would get vaccinated for COVID-19 https://t.co/YzOdy9OFQd,https://twitter.com/bettyp711/status/1335636546297348096,Tue Dec 10 01:26:44 +0000 2013,bettyp711,FALSE,I'll go with the example posted here. Rocket ship builder? What's in your pocket? Really old hippie groupie?,14,620,1139,164,,Elizabeth Pendleton,bettyp711,208833,,,FALSE
,Mon Nov 16 13:35:23 +0000 2020,,,https://twitter.com/pfizer/status/1326256353363570689,0,1328330829118960000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Let's see if I got this: we are celebrating a vaccine that is 90-95% effective if you take it against a disease that 98% of us won't get if we don't take it. https://t.co/YgHwVfIp8p,https://twitter.com/MitchTheriac/status/1328330829118967809,Sun Jan 08 18:57:43 +0000 2017,MitchTheriac,FALSE,,17606,196,228,0,,Mitch Theriac,MitchTheriac,24497,,,FALSE
,Mon Nov 09 14:19:42 +0000 2020,,,,13,1325805266378630000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","my pharmacist in the group chat: Coronavirus vaccine to be out early December 
everyone in the chat: 👁👄👁",https://twitter.com/evelynalvarado0/status/1325805266378633216,Fri Feb 15 23:29:30 +0000 2013,evelynalvarado0,FALSE,entre ser y no ser yo soy /uta nursing ‘22,22688,1264,1208,5,"Fort Worth, TX",evelyn 🦋,evelynalvarado0,39888,,http://www.snapchat.com/add/evelynalvarado1,FALSE
,Fri Nov 20 01:38:35 +0000 2020,,https://twitter.com/Hirequirements/status/1329599991636250624/photo/1,,0,1329599991636250000,,,,en,"Manchester, England",FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Our wipe clean partition panels for COVID-19 vaccination centres are available for hire across the UK. We have been supporting many Universities across the country with their student testing programmes and are now working with health authorities in their planning for vaccinations https://t.co/FkazhrYYty,https://twitter.com/Hirequirements/status/1329599991636250624,Mon May 11 16:03:19 +0000 2015,Hirequirements,FALSE,"One of the UK’s longest established Furniture, exhibition and display board hire service companies. Delivering nationwide",21,65,417,0,"Manchester, England",Hirequirements,Hirequirements,156,,http://www.hrhire.co.uk,FALSE
,Mon Nov 09 12:01:22 +0000 2020,,,https://twitter.com/GuyReuters/status/1325766698302058496,0,1325770453965790000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beyond this being amazing news, it's fucking hilarious that we were all so concerned about Trump announcing a vaccine a few weeks before the election - and now this comes just after he lost!! https://t.co/tgKk250ycl",https://twitter.com/LeoLevontine/status/1325770453965791232,Sun Dec 10 10:46:42 +0000 2017,LeoLevontine,FALSE,20 | Politics/polling/Star Wars obsessive | Intl. relations & stats at Edinburgh | Sometimes resembles Linguini from Ratatouille | 🇬🇧🇳🇿🏳️‍🌈 | He/him,91379,81,185,0,"Edinburgh, Scotland",Leo Levontine,LeoLevontine,9537,,,FALSE
,Wed Dec 02 20:34:20 +0000 2020,UK Covid19 vaccination,,https://bit.ly/33zagXt,1,1334234466336850000,,,,en,,FALSE,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Who, when and how? The #UK's plan for #Covid19 #vaccination. https://t.co/lz5NUqI0Px",https://twitter.com/carlesdijous/status/1334234466336854019,Sun Dec 28 11:08:16 +0000 2008,carlesdijous,FALSE,Colaborador docente UOC (Universitat Oberta de Catalunya). ICT observer. More: https://t.co/8QZHvDGVlK,731,8889,5407,2768,"Barcelona, Spain",Carles Dijous (AAlb),carlesdijous,320270,,http://world2digits.blogspot.com/,FALSE
,Tue Nov 10 01:57:39 +0000 2020,,,,1,1325980911914150000,AP,1.32598E+18,51241574,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AP I hear the Covid-19 vaccine will turn you into a dog and make you fuck squirrels 🐿,https://twitter.com/FauxChung/status/1325980911914151938,Sat Aug 15 03:54:36 +0000 2020,FauxChung,FALSE,WITHOUT RESPECT WE REJECT.,13712,94,108,0,Twitterverse,Faux Chung Esquire,FauxChung,9509,,,FALSE
,Sat Nov 21 22:26:19 +0000 2020,,,https://www.reuters.com/article/uk-factcheck-covid-vaccine-causing-infer-idUSKBN25H20G https://twitter.com/Love_Nature20/status/1329746984463458304,0,1330276381780020000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sorry to disappoint those retweeting this gloom and doom news about a Covid-19 vaccine.
But hey Good News.... ☺
It's Fake News.... ☺
It's NOT TRUE and here's link to Reuters showing this.
https://t.co/qeAJiNSCq0 https://t.co/VDG5rLUT96",https://twitter.com/inacentre/status/1330276381780025346,Fri Sep 29 00:50:14 +0000 2017,inacentre,FALSE,"Centrist conservative democratic views. Music/Showbiz/NW England. 
Raise a smile 😊
Retweets/follows not auto endorsements.",44640,2938,3440,4,United Kingdom,Ian John,inacentre,39198,,,FALSE
,Mon Nov 09 19:51:04 +0000 2020,COVID19,,,1,1325888659799800000,,,,en,Iraq,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Iam not happy to hear that the vaccines will be available in the new year but in the same time i will be happy because I wil not wear the mask to protect the fake virus🤨👌😌😷@JoeBiden #COVID19 I will not take vaccines 💉🤒😷🤫,https://twitter.com/shkurds/status/1325888659799805952,Sat Apr 18 12:34:14 +0000 2015,shkurds,FALSE,"My success is only by allah.                                             . ""وماتوفيقي إلا بالله.""🤲🏻☘️💙🤍",4801,135,782,4,Kurdistan ,Shireen 🌾🇭🇺 💚🤍❤️🇮🇹,shkurds,3465,,,FALSE
,Tue Nov 10 15:43:45 +0000 2020,,https://twitter.com/MarkSch97386981/status/1326188805645332482/photo/1,,1,1326188805645330000,nataliexdean,1.32582E+18,1.00509E+18,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nataliexdean @cmyeaton AVOID LETHAL INJECTION
(BigPharm 🇮🇱 vaccine)
that'll WIPE OUT IMMUNE SYSTEM...
Corona is common.
COVID-19 is fake.
5G radiation poisoning is ""covid"".
ALL MEDIA = 🇮🇱
DEPOPULATION OF BILLIONS by Rothschild soon.
5G invent",https://twitter.com/MarkSch97386981/status/1326188805645332482,Tue Feb 18 04:25:33 +0000 2020,MarkSch97386981,FALSE,,1202,48,76,0,,Mark Schaeffer,MarkSch97386981,762,,,FALSE
,Mon Nov 09 16:02:48 +0000 2020,,,https://twitter.com/Reuters/status/1325771337814650886,0,1325831214603900000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No Thanks I don't need a vaccine because we have medicine that keeps us healthy. So NO to a vaccine! https://t.co/sXsiH4HJBy,https://twitter.com/musikerin67/status/1325831214603902980,Thu Jun 23 23:40:52 +0000 2011,musikerin67,FALSE,"I am  a Professional Flutist (FSU). I teach the Flute and voice and I give Concerts and more. And, I am a Soprano Classical Singer and I belong to JESUS!",8753,81,291,0,"Prutting, Deutschland",Kimberly Ackermann,musikerin67,2193,,http://www.kimberlyackermann.com,FALSE
,Mon Nov 09 08:04:35 +0000 2020,,,https://ift.tt/3ldUoAL,1,1325710865337880000,,,,en,,FALSE,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Wagga health authorities planning for COVID-19 vaccine rollout https://t.co/xfdOamD6LC,https://twitter.com/DailyAdvertiser/status/1325710865337888768,Mon Apr 11 06:28:40 +0000 2011,DailyAdvertiser,FALSE,Bringing you the latest in news and sport from Wagga and the Riverina. Got a news tip? Email news@dailyadvertiser.com.au.,73,5162,222,95,Wagga Wagga,The Daily Advertiser,DailyAdvertiser,59739,,http://www.dailyadvertiser.com.au/,TRUE
,Thu Nov 26 00:04:57 +0000 2020,,,https://flip.it/fo.o1M,0,1331750757322800000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",COVID-19 shows a bright future for vaccines https://t.co/p2CIRQEha6,https://twitter.com/Alan_Nishihara/status/1331750757322801152,Sun Aug 16 18:22:13 +0000 2009,Alan_Nishihara,FALSE,"Systems integration, data management, commercial lending. BofA, KPMG Consulting, Custom Credit Systems, Bank of the West, Wells Fargo. Oregon State; Oregon MBA.",0,171,41,28,,Alan Nishihara,Alan_Nishihara,147950,,,FALSE
,Wed Dec 02 20:46:54 +0000 2020,CovidVaccine COVID19,https://twitter.com/faadi_de_tweets/status/1334237628791541760/photo/1,,0,1334237628791540000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Special Assistant to the Prime Minister on National Health Services and one of Pakistan's top physicians of infectious disease, Dr. Faisal Sultan has announced that Pakistan is going to start vaccinating people from April 2021.The best part? Free of cost.#CovidVaccine #COVID19 https://t.co/9cZv8w91K5",https://twitter.com/yourboyfahad/status/1334237628791541760,Tue Nov 26 14:18:47 +0000 2019,yourboyfahad,FALSE,❤Wajib-Ul-Cuddle❤,377,84,98,0,,Faadi,yourboyfahad,1317,,,FALSE
,Mon Nov 09 19:45:28 +0000 2020,,,,1,1325887248768750000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m gonna be the first in line for this coronavirus vaccine. Fuck y’all 😂,https://twitter.com/Auchavian2/status/1325887248768753664,Sun Mar 13 23:31:35 +0000 2011,Auchavian2,FALSE,,9607,1520,792,3,Bay Area,Lil A,Auchavian2,6380,,http://instagram.com/Auchavian,FALSE
,Mon Nov 09 07:23:44 +0000 2020,,,https://furtherrussia.com/rt-news/budapest-brussels-on-potential-collision-course-as-hungary-says-it-will-import-russian-covid-19-vaccine-despite-eu-objections-2/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost,0,1325700585220410000,,,,en,,FALSE,0,,,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",Budapest &amp; Brussels on potential collision course as Hungary says it will import Russian Covid-19 vaccine despite EU https://t.co/nrT5pJ6NZG,https://twitter.com/FurtherRussia/status/1325700585220419584,Sun Oct 18 13:28:07 +0000 2020,FurtherRussia,FALSE,"News aggregator about the Russian economy, development and investment opportunities",13,56,8,1,London,FurtherRussia,FurtherRussia,18998,,http://furtherrussia.com,FALSE
,Tue Nov 10 12:31:35 +0000 2020,,,,9,1326140446666580000,richardhorton1,1.3261E+18,53898393,en,,,5,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@richardhorton1 @MarionKoopmans Nobody should want these vaccines. 

99.99% survived the Covid19 flu because of their natural health and immune-system. 

These vaccines are unproven and potentially dangerous. Certainly the mRNA vaccines a (potentially VER",https://twitter.com/patricksavalle/status/1326140446666584064,Sun Feb 22 14:23:06 +0000 2009,patricksavalle,FALSE,"Your enemy is not fringe lunatics like me. Your enemy has trillions of dollars and wipes out whole countries.



#THEGREATRESIST ✊🏽",32122,8528,516,168,Wappiestan,#THEGREATRESIST,patricksavalle,71724,,https://gab.com/patricksavalle,FALSE
,Tue Nov 17 18:05:29 +0000 2020,,,https://twitter.com/apoorva_nyc/status/1328751557719040001,95,1328761189493570000,,,,en,,FALSE,13,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is good, if unsurprising news, but curious that the imminent arrival of vaccines has coincided with the media pivot to reassuring stories about post-infective immunity to SARS-CoV-2.

Anyway, nice to no longer be in the heterodox on this issue. https://t.co/QiMJkRwIah",https://twitter.com/casertron3000/status/1328761189493575681,Sun Aug 31 08:04:54 +0000 2014,casertron3000,FALSE,GP in London’s East End ⚒. Into #GlobalHealth and #PublicHealth that enhances human agency. #harmreduction,19109,1218,996,25,"Poplar, London",Mike Casey,casertron3000,11464,,,FALSE
,Tue Nov 10 00:12:55 +0000 2020,,,https://twitter.com/DrewHolden360/status/1325953672304611330,1,1325954553808780000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I don't want a vaccine for a virus with a &gt;99% survival rate, but still, watching the left turn into anti-vaxxers overnight because Orange Man Bad has been a sight to behold. https://t.co/WaBdbtkaPV",https://twitter.com/saveusculture/status/1325954553808789505,Tue Aug 25 16:42:54 +0000 2020,saveusculture,FALSE,"I'm always right.
RETVRN to God, family, country, virtue, beauty.
Follow on Gab, same username
Urbit: ~fablus-worlev",40471,1446,433,6,,America's Conscience (gab),saveusculture,12387,,https://americasconscience.substack.com/,FALSE
,Wed Nov 18 19:20:22 +0000 2020,,,http://a.msn.com/05/en-us/BB1b8pzS?ocid=st,0,1329142423440610000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",What happend to the other Covid-19 vaccine test candidates after they died ? https://t.co/i5GDouTVFP,https://twitter.com/AlanLeeWaddell1/status/1329142423440617472,Tue Jan 14 02:07:07 +0000 2020,AlanLeeWaddell1,FALSE,"I saw people dying in the future,  …  horribly, but there is still great hope we can trust in Trump and the Alliance,  ..",49502,957,955,2,Cape Dissapointment,Alan Lee Waddell,AlanLeeWaddell1,68670,,,FALSE
,Mon Nov 09 19:20:55 +0000 2020,COVID19,,,5,1325881068638100000,cz_binance,1.32581E+18,9.02927E+17,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cz_binance Survival rate for #COVID19 is 99.87% according to @WHO - personally I’ll take my chances with the virus! Vaccines take years to develop and test - they have no idea what the long term effects of this could be.

Note - I’ve taken plenty of ",https://twitter.com/Adam_Stratford_/status/1325881068638101514,Sat Nov 24 23:36:18 +0000 2012,Adam_Stratford_,FALSE,Data Driven. Lockdowns & masks are a no! Started @Vote4FreedomUK. Peacehaven candidate for https://t.co/N3vlSLLh5E - 🇬🇧/🇮🇷 - #Bitcoin -🏄‍♂️🏂,22442,8741,467,28,"Peacehaven, England",Adam Stratford (Vote4FreedomUK) 🇬🇧/🇮🇷,Adam_Stratford_,10729,,,FALSE
,Mon Nov 09 21:36:22 +0000 2020,,,https://www.theguardian.com/world/2020/nov/09/biontechs-covid-vaccine-a-shot-in-the-arm-for-germanys-turkish-community,15,1325915158946790000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In light of good news on the COVID-19 vaccine, I wanted to take a moment to recognize the immigrants behind this effort. You can read about the stories of Özlem Türeci and Uğur Şahin of @BioNTech_Group here: https://t.co/XbUpk0e1Nq",https://twitter.com/aydoz/status/1325915158946799617,Mon Mar 21 16:12:23 +0000 2011,aydoz,FALSE,"Scientist @berkeleylab, Adj.Faculty @Berkeley_EECS. Parallel computing, sparse matrices, graphs. Opinions are mine and not my employers'. PI of https://t.co/NL11skKp0C",2905,754,456,29,"Berkeley, CA",Aydın Buluç,aydoz,2885,,http://eecs.berkeley.edu/~aydin/,FALSE
,Mon Nov 30 18:23:08 +0000 2020,modernavaccine COVID19 CovidVaccine USA EuropeanUnion BigNews leoshinesbright,https://twitter.com/BaxiNatasha/status/1333476673623244805/photo/1,,3,1333476673623240000,,,,en,,FALSE,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Big news... 
#modernavaccine 
#COVID19 
#CovidVaccine 
#USA #EuropeanUnion 
#BigNews 
#leoshinesbright https://t.co/UrB2zO5KiQ",https://twitter.com/BaxiNatasha/status/1333476673623244805,Thu Nov 19 16:53:45 +0000 2020,BaxiNatasha,FALSE,Dear me everyday lets shine ✨ | News Anchor/Chief Producer at NIRMANA NEWS GTPL @nirmananews | Personal Views | Retweets does not means endorsements.,1076,174,90,0,"Ahmedabad City, India",Natasha Baxi,BaxiNatasha,1277,,https://m.youtube.com/results?search_query=%23natashabaxi,FALSE
,Tue Nov 10 12:33:00 +0000 2020,,,https://twitter.com/MBuhari/status/1326136598677909511,2,1326140804155510000,,,,en,,FALSE,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Do not take this vaccine, africa do not cost covid-19 and we have less case compare to those white people, the vaccine should be tested on them for like 1 year before us, this mad animals called leader can't even give you  palliative and they wanna give you a depression  vaccine. https://t.co/8rgOPcCmjO",https://twitter.com/BabaTun98465487/status/1326140804155518976,Mon Nov 09 00:56:23 +0000 2020,BabaTun98465487,FALSE,,164,41,194,0,"Yoruba, Africa ",Democracy doesn't work for African.,BabaTun98465487,665,,,FALSE
,Tue Nov 10 14:02:25 +0000 2020,News,,https://ie.h24.news/82H,0,1326163306608980000,,,,en,,FALSE,0,,,"<a href=""https://www.nonli.com"" rel=""nofollow"">Nonli</a>","Every nursing home in Ireland could have access to a coronavirus vaccine by Christmas or early in…
#News https://t.co/Tgd9MvyX9Y",https://twitter.com/h24news_ie/status/1326163306608988166,Wed Mar 25 14:00:59 +0000 2020,h24news_ie,FALSE,"Follow H24 News Ireland on Twitter to never miss out on top stories in the national media for economy, international, sports, and more.",0,103,10,0,Dublin,H24 News Ireland,h24news_ie,19615,,https://ie.h24.news,FALSE
,Tue Nov 10 18:37:40 +0000 2020,,,https://twitter.com/jsolomonReports/status/1326223722827669507,2,1326232574339970000,,,,en,"Birkenhead, England",FALSE,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No surprise it will be the same everywhere don't trust the vaccine for something that 99.9 % of people recover from. @BorisJohnson @MattHancock and @realDonaldTrump 💉💉 https://t.co/wKlcKePxeW,https://twitter.com/BrendaHulse/status/1326232574339977216,Tue Nov 20 15:16:28 +0000 2012,BrendaHulse,FALSE,I'm an ex police sgt  my views are my own. #Thinblueline #protectourpolice,210103,3211,3368,11,Wirral northwest England,brenda #💙💙 📱+🚘=❌,BrendaHulse,145472,,,FALSE
,Mon Nov 09 14:20:54 +0000 2020,COVID19,,,0,1325805567764520000,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","November 2020 might be clutch as fuck.
Gets rid of @realDonaldTrump AND a real possibility of a working vaccine for #COVID19 ...I mean...WOW.
Shame that fuckwit antivaxxers won't get the vaccine, thereby proving how moronic they are but I digress.",https://twitter.com/andyroodaddyo/status/1325805567764525057,Sat Feb 18 10:51:26 +0000 2017,andyroodaddyo,FALSE,"Father, socialist, realist, hope for the future. #ToriesOut #VoteToriesOut #BorisHasFailedTheNation",16319,479,1150,3,"Bolton, England",Andrew Thomas #TheEliteDoNotHoldThePower,andyroodaddyo,17125,,,FALSE
,Tue Nov 10 08:08:28 +0000 2020,,https://twitter.com/FrankieFurbo/status/1326074230975459329/photo/1,http://news.sky.com/story/coronavirus-matt-hancock-asks-nhs-to-be-ready-to-deploy-covid-19-vaccine-from-start-of-december-12128921,1,1326074230975450000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I am NOT an anti-Vaxer. But this is one I would not take. Too soon to deploy and zero trust in this government’s advice. Coronavirus: Matt Hancock asks NHS to be ready to deploy COVID-19 vaccine from start of December
https://t.co/LFcJrOjO7E https://t.co/Qvnn2Wf7ia",https://twitter.com/FrankieFurbo/status/1326074230975459329,Wed May 12 23:18:49 +0000 2010,FrankieFurbo,FALSE,"Author, passionate about liberal arts education, ex-lion researcher, feminist, lifelong learner, Rep. Caroline Michel PFD Instagram lionkate5 https://t.co/7koBXpNtBZ",11248,763,1805,19,"Rome, Lazio",Kate Nicholls 🇪🇺,FrankieFurbo,11295,,https://www.katenicholls.org/,FALSE
,Mon Nov 09 13:06:33 +0000 2020,,,,0,1325786856273790000,AndrewSurreyUni,1.32579E+18,406563935,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AndrewSurreyUni The UK has secured early access to 90 million doses of promising coronavirus vaccine candidates.,https://twitter.com/JumbleRates/status/1325786856273797127,Wed Aug 20 15:25:52 +0000 2014,JumbleRates,FALSE,"Telecoms, InfoTech, CyberSec. IoT.
Tier4 DC. IT Infrastructure. Consultant.
Looking for a #ProEU Party #European

#Hydrogen #Fuel #Future #Green",8788,2554,2964,86,...Earth and beyond.,James BUTLER😷🇪🇺🇮🇪🇬🇧 #RejoinEU #FBPE,JumbleRates,10941,,,FALSE
,Tue Nov 10 13:59:04 +0000 2020,COVID19,,https://twitter.com/DonBraid/status/1326155148075421698,1,1326162460991080000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good perspective on the Pfizer vaccine trials and what it means from Calgary-raised @BogochIsaac #COVID19. https://t.co/vEzwPbiho0,https://twitter.com/JeffSterzuk/status/1326162460991086593,Sat Jul 23 16:54:46 +0000 2011,JeffSterzuk,FALSE,"Small-town prairie kid at heart - Sports fan - Riders, Flames, Blue-Jays & PGA. Hopefully making a small difference in raising the bar on Twitter decorum.",6476,418,500,6,"Calgary, Alberta",Jeff Sterzuk,JeffSterzuk,5047,,,FALSE
,Mon Nov 23 15:55:01 +0000 2020,,,https://www.theguardian.com/world/2020/nov/23/coronavirus-scientists-developed-oxford-vaccine-at-breakneck-speed?CMP=Share_iOSApp_Other,0,1330902684224790000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",How a handful of scientists developed Oxford vaccine at breakneck speed https://t.co/ZueIC0LY0J,https://twitter.com/CaroleHarwood3/status/1330902684224798720,Thu Apr 09 11:37:37 +0000 2020,CaroleHarwood3,FALSE,activist journalist grandmother optimist realist anarchist. finishing memoir,859,1133,2986,2,Was West Wales now Isleworth,Carole Harwood/AncientActivist,CaroleHarwood3,2981,,,FALSE
,Tue Nov 24 20:00:01 +0000 2020,,,https://bit.ly/3pQpCAJ,0,1331326730079000000,,,,en,,FALSE,0,,,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","AstraZeneca is the 3rd major drug company to report late-stage data for a potential COVID-19 vaccine. Unlike others, the AstraZeneca vaccine doesn’t need to be stored at cold temperatures, making it easy to distribute especially in developing countries: https://t.co/HEmYRD4PwZ",https://twitter.com/AchieveCe/status/1331326730079006722,Mon Jun 22 16:35:35 +0000 2020,AchieveCe,FALSE,"At AchieveCE, we pride ourselves in providing a platform that streamlines the CE process for a wide variety of professions.",12,14,156,0,"Jacksonville, FL",AchieveCE,AchieveCe,271,,http://www.achievece.com,FALSE
,Mon Nov 09 18:16:12 +0000 2020,,https://twitter.com/rico_novo/status/1325864785540419587/photo/1,http://news.sky.com/story/coronavirus-sir-keir-starmer-criticises-unjustified-163670k-spend-on-pr-team-for-uk-vaccines-chief-kate-bingham-12128412,4,1325864785540410000,,,,en,,TRUE,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coronavirus: Sir Keir Starmer criticises 'unjustified' £670k spend on PR team for UK vaccines chief Kate Bingham
https://t.co/azcs32PRUn https://t.co/7h2YPDIpG8",https://twitter.com/rico_novo/status/1325864785540419587,Fri Jan 15 16:01:19 +0000 2016,rico_novo,FALSE,House is a FEELING !,7498,125,199,5,"South East, England",FAmeNOTmoney,rico_novo,4186,,,FALSE
,Sat Dec 05 13:57:13 +0000 2020,Fauci COVID19,,,0,1335221691778210000,angie_keathly,1.33503E+18,1.16902E+18,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@angie_keathly @56blackcat Mostly because #Fauci says it’s safe.  

Secondly, the side effects of the vaccine pale in comparison to the effects of #COVID19",https://twitter.com/davidaudino/status/1335221691778215937,Wed Jul 27 03:54:53 +0000 2011,davidaudino,FALSE,"Black Lives Matter! Enough already, let’s take our country back! #Resist #ImpeachTrump",6321,53,399,0,,david audino,davidaudino,5418,,,FALSE
,Wed Nov 18 15:20:18 +0000 2020,,,https://www.vvdailypress.com/story/news/2020/11/17/covid-19-vaccine-could-available-san-bernardino-county-next-month/6334355002/,0,1329082007209420000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Coronavirus vaccine could be available in San Bernardino County as early as next month, official says https://t.co/3t71bOsA3a via @VVDailyPress",https://twitter.com/brossh777/status/1329082007209426949,Fri Dec 26 17:38:13 +0000 2014,brossh777,FALSE,Old retired ultra- conservative Southern American. Husband of 62 years. Grandfather and Great Grandfather. Christian. 2A. Support President Trump! 🇱🇷#MAGA,1048,355,611,0,"Victorville, Ca.",Bobby Ross,brossh777,22257,,,FALSE
,Tue Nov 10 15:37:20 +0000 2020,vaccine COVID19 coronavaccine,,https://twitter.com/GSUIBMS/status/1326162938663755776,0,1326187190632770000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great news !! #vaccine #COVID19 #coronavaccine https://t.co/qlGQkg786y,https://twitter.com/sushdahal/status/1326187190632779777,Thu Feb 12 07:35:25 +0000 2015,sushdahal,FALSE,"Public Health Professional, Fulbright scholar",229,182,303,0,,Sushma Dahal,sushdahal,145,,http://dahalnotes.blogspot.com,FALSE
