id,text,id,category
1326211735724950000,Na that vaccine go kill you...... U dey there with your face wen resemble cat wen lost her period.... Mumu https://t.co/c7mSa7jnai,1328605625035710465,0
1325976805241570000,"@PaulDoroshenko @IRPlawyer https://t.co/3Qi8bPIHLu

... It's not that simple. We really need a fucking vaccine.",1325770625244405760,2
1325796356817000000,"This Pfizer news is a big deal
#vaccine #COVID19",1325778808683814915,0
1325665895377750000,This is very encouraging!! I've been hoping for a vaccine in 1Q21 so I can confidently travel to my favorite nephew's wedding in northern California in April. 😍🤵👰 https://t.co/H8gK6xSdgm,1329786668472266755,1
1328401446170200000,"How election, vaccine news could influence a coronavirus stimulus deal... (https://t.co/Ld3maScly6)",1326157801379549185,0
1325887744627830000,Spot on I’m certainly not getting the vaccine 💉 #ncyt $alnov https://t.co/P3KPzWchjg,1334998424643461120,1
1325816364754370000,A #vaccine is a form of #Tyranny that allows foreign agents to dominate the body and any pathogens inside it. Thinking that #coronavirus has no right to live is the same thing as nazism/communism. We are watching history repeat itself.,1325939094766067712,2
1326071308686410000,"Vaccine hesitancy may undermine fight against COVID-19, UK report says
#UK #coronmavirus #vaccine
https://t.co/0PH7GddSwr",1325878942373474306,2
1325771002282970000,This is great news. But would you be in a rush to try a brand new vaccine? https://t.co/YSb4ueMCVY,1326254831904976896,0
1325935125545270000,@nazboyy @angoolakchi2 @pehall68 @realDonaldTrump I haven't took a vaccine as far a flu and stuff ever so I highly doubt I take the coronavirus  vaccine..,1326154261944799233,0
1325820836595560000,Good news of vaccine front. Pfizer’s Early Data Shows Coronavirus Vaccine Is More Than 90% Effective - The New York Times https://t.co/qF8PxGznlW,1325771030057676800,2
1334126835798510000,"Hey @KizzyPhD! As we get closer to #vaccination against #COVID19 becoming available, promoting #education about vaccines is more important than ever! Check out Vax-Force! A children’s book that uses superheroes to explain the #science of vaccines. https://t.co/ork3g88wWS",1329298884414251008,1
1326059783154130000,"@notimetobehere Any vaccine cleared by the WHO is good with me. We've been in lockdown and wearing masks to limit the Covid-19 death toll until a safe vaccine is available. I don't understand why, when there's progress, people suddenly distrust the scienc",1325687979101179905,0
1326148889720780000,"EU finalizing deal for Pfizer-BioNTech’s COVID-19 vaccine, according to German health minister https://t.co/5xzeb61W3e",1329232813133078531,0
1333131706329680000,"@KTLA Before the vaccine is ready, avoid direct contact that spreads coronavirus, use BostApp instead to communicate safely with people nearby while keeping #SocialDistance, download for free at Apple  https://t.co/GP34Pgg4UP &amp;       Google https://t.",1336316819238477827,1
1325869478274600000,I don't care! I'm not going to take a vaccine that has a 9% worse survival rate than nature itself! Call me when it's 100% effective! https://t.co/GZ5LTf9QUg,1329041004494729217,0
1334544688980900000,The UK’s @MHRAgovuk has become the first regulator in the world to approve the @pfizer/@BioNTech_Group COVID-19 vaccine. What will the decision mean for the British public? Find more here: https://t.co/jIe7oconYN.,1325719861398560768,0
1329894232639880000,Pfizer and BioNTech apply for regulatory clearance of their coronavirus vaccine https://t.co/iUfmwNHDgv,1325770589387296768,2
1325669891681050000,"Galvez: Bulk of vaccines vs. COVID-19 to arrive end of 2021, early 2022 https://t.co/9G8HwRj3lA via @gmanews",1325840565934706693,0
1325770187170320000,And this will be what saves American ... 90% effective vaccine ... https://t.co/J7g9slS89V,1334651779619942400,1
1325841504238260000,"Damn. For the first time in my memory conservatives were almost right about something. The virus WILL end soon after the election.

... Until they refuse to take it because it’s a vaccine. https://t.co/3EtVaASBX5",1336202403096485889,1
1325774535422040000,"That seems... suspiciously high. Even flu vaccines are only 25-60% effective. Not suspicious like ""it's a conspiracy"" but suspicious like ""sounds like someone fucked up the data or the experiments."" https://t.co/EGgli0GNJf",1325852551024152580,0
1334198028362600000,"Red Cross leader urged countries to combat COVID-19 vaccine misinformation, which he called a 'parallel pandemic' to the disease https://t.co/w5bCsCxyF3 https://t.co/lYzQTYVcs2",1325771935444307969,2
1326090576777840000,"@KathyConWom A vaccine which will bring unknown side effects to healthy people ""Another coronavirus vaccine trial participant, testing Pfizer’s candidate, similarly woke up with chills, shaking so hard he cracked a tooth after taking the second dose"" ps",1326130745669246978,2
1325699228174140000,"First decide how to reduce covid19 and declare #vaccine will be available for all countries, even poor countries will get free vaccine. Provide @WHO fund. Under @JoeBiden  world leadership, Covid19 pandemic must be eradicated unitedly working together across the world. https://t.co/9TUYbpwKmZ",1325847206633459714,0
1326213386527510000,"What you should be asking is what is in the vaccine, chemicals, metals etc., and anything else. https://t.co/CE4AzOJPkV",1325773581461065735,2
1325813899313210000,I’m not taking no damn rushed vaccine idc who approves it https://t.co/kFeMQmYkvk,1329095793953951746,0
1334193358692960000,"UK, Russia announce mass Covid-19 vaccinations starting next week
https://t.co/8ilIlKeLvh",1329941350049931266,0
1329206251922840000,"According to the msm, covid-19 has officially run amok. Can I get the single shot vaccine now please? 8m in the high risk category.",1325856601450967041,0
1325770883986710000,"Vaccines will probably end COVID19 pandemic at some point in the future but we don't have a vaccine for inequality. Technology alone cannot fix societal illness.

If borrowed @GretaThunberg's phrase, we cannot solve the inequality without treating it as a crisis.

END
14/14",1325968553846034432,1
1325862789638970000,THERE it is! Andrew Cuomo explains why it’s ‘bad news’ that a Covid-19 vaccine might be available soon – https://t.co/tyqDf385Rn https://t.co/3OZQYoKkPo,1335010128710434816,1
1325891485863070000,"Finally a good news to here about #COVID19 #vaccine .
@pfizer vaccine will finally give us something to depend upon.😀
Hope after few top countries INDIA will be on the list to have those vaccines. Waiting for this remedy to hit India soon.🤞🤞🤞 https://t.co/FHnyPuJUU6",1334139491565662212,1
1326146926081940000,"@drdavidsamadi This isn’t about COVID-19. COVID-19 was the push needed to get genetic-based vaccines among the population, to advance this unknown science of nanoparticles in the human body. We are the guinea pigs essentially.",1325809770566053888,0
1333077776119820000,"Regarding the #COVID19 vaccine, President @realDonaldTrump said on @MariaBartiromo: “#MarkLevin said it very well last night.” #TheGreatOne
Cc: @marklevinshow",1325972470617272322,0
1326240630641660000,"Pfizer has even more good news today about its coronavirus vaccine

https://t.co/33w7vOFhJk",1335830988031729664,1
1325797294210470000,No vaccine for me. https://t.co/Y7qf5GtjVk,1326109473832841217,0
1334449773634610000,COVID news live – latest UK updates: ‘The UK did not do it as carefully’ - Dr Anthony Fauci criticises Pfizer vaccine approval | UK News | Sky News https://t.co/3u92M2pEJQ,1325920012725530624,2
1325897550377920000,Good news today: not only the  coronavirus vaccine developed by Pfizer and BioNTech but also exciting developments in extending HIV prevention options for women. #HIV #SRHR #cabotegravir #PrEP #HealthForAll,1325974870077927424,0
1334506938055460000,"Want us to trust you and the vaccine? Have cameras follow u every day up until after you get the second dose we can make sure it actually safe. 
""Obama, Bush and Clinton say they will take the COVID-19 vaccine publicly to gain public trust""  https://t.co/29RkRRq5YR",1328030069424533504,0
1331286523417850000,An amazing Alliance coming together to support countries in COVID19 vaccine delivery https://t.co/WUllvH0jvG,1325685028811120646,0
1330303459346740000,"Yeah, I'm willing to get this vaccine at some point once its been thoroughly tested but not if it is called ""the Trump"" https://t.co/SZRUcS0oXE",1329081519076372481,2
1334535828283020000,"Here’s the card you’ll get when you eventually get the Covid-19 vaccine.

Everyone will get a card ""they can put in their wallet that will tell them what they had and when their next dose is due,"" says Dr. Kelly Moore of the Immunization Action Coalition. https://t.co/WpWBBCl4FR https://t.co/QT4qs0VHBt",1328839885923422209,2
1326233426643460000,"NPR is doing a piece right now about the new coronavirus vaccine and they just asked listeners to call in and let them know if they would take the vaccine 
.
Who the fuck is out there thinking about not taking the vaccine???",1325921685971800066,1
1329213124969430000,Much-needed good news all week on the COVID vaccine front. https://t.co/QYR4THX8H2,1334236590223355904,1
1325773027049670000,"Deadliest virus of our time, taken less than a year for a vaccine 😂 I’ll give that a miss and take my chances https://t.co/DJXUTW5Z9Y",1325834602792030218,2
1325712082671700000,"They pre-released  (prepared us) information that a vaccine for COVID19 would not be 100% safe on Thursday or Friday last week.

Why the fuck would anyone risk taking a vaccine when the actual bug is 99.7% non-fatal?

Therefore #NoVax ever.

#BillGatesBioTerrorist https://t.co/yVsW2FbOXE",1325866807421513728,2
1326032523001010000,"Covid19 vaccine find!
Not sure, why the med must be keep in special storage?
So people's must follow the vaccine to bosted the economy of USA and Europe!
I personal don't take it.
Smell propaganda",1326176171881603072,2
1327296592886500000,"CDC to track coronavirus vaccine recipients through smartphone app, daily text messages | News | LifeSite https://t.co/FIOFnAV7lG",1325770191612104705,1
1329055495022310000,The good news on the vaccine front continues. https://t.co/wP4NiF7IW1,1325871392341028864,2
1325788166742280000,"Great news about a potential vaccine. With the far right anti-vaxxers not wanting anything to do with it, there should be enough for us that do. I expect them to refuse it point blank #COVID19",1334328763396444163,1
1325701164654940000,"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/jyrGYOTu4t",1325779379805249538,0
1326198763082410000,"@IvankaTrump Your dad also promised:

It will be disappear like a miracle. 
No one will mention COVID-19 after Nov. 3rd.
disinfectant/UV can kill it
Hydroxychloroquine can cure it

If your dad kept the above promises, there is no need to have COVID-19 #va",1326095487674568704,2
1325680035831830000,Where is the vaccine that Trump promised us? https://t.co/EBkRZ7qh4S,1325690354264379395,0
1325820036414630000,"Me if the government try make the #COVID19 vaccine mandatory.

#IDoNotConsent #Boris https://t.co/pfDZagrcwA",1325879605090258944,0
1325869780415490000,= Testing millions people with a RNAvaccine in a like-phase IV for such an experimental* #vaccine Time has come for US citizens to agree being lab guinea pigs. Classical vaccines could have been wisely developed. Shorter time not evidenced. *(word used by,1325862092394561536,2
1331118988605090000,"Brent hits highest since March, spurred by coronavirus vaccine hopes https://t.co/YAyJFdcSVc",1325823040127705093,2
1325860989716360000,I do not think the people replying have read and understood the article. There's no way in hell I'm having that vaccine until proper due process has happened. Doesn't sound like much of that is happening. https://t.co/C0NiwhD7iW,1326161331901394944,0
1326182116208510000,no vaccine for children it will be for adults only #COVID19 https://t.co/nRADuX1tTB,1333874790990491653,1
1325689275707510000,The latest The Coronavirus AND CoVID Daily! https://t.co/gzOu5vgyId Thanks to @JeffWiegner @funtoretire #coronavirus #vaccine,1325794903608217600,2
1335301785108450000,"Study: Americans increasingly say they would get vaccinated for #COVID19. By the numbers: 60% of Americans said in November they would ""definitely"" or ""probably"" get a vaccine, compared to just 51% in September, per Pew.  https://t.co/QIwCcuki1W",1326159726741229568,0
1325857500038500000,@winemaker1960 @HaveWeAllGoneM1 @MrStache9 Good. Please don’t take the vaccine. Get Covid19. Get sick and die!    One less mouth to feed!! 🙄🙄,1325930622460850176,0
1326153238689820000,"Great news! 👇
Coronavirus latest news: British public to be among first to receive Covid-19 vaccine, says Matt Hancock https://t.co/f7pAmERclM via @Telegraph",1326123764422115331,0
1325986177132810000,"Any vaccine suddenly being introduced, that too Chinese, is to be viewed with concern. Pfizer's timing is very suspect. When all the authoritative medical professionals told us that a vaccine is not going to be ready until next year, we assumed that to be true. Zero trust now. https://t.co/dp9zzloBFc",1325770698019786753,2
1325770272385980000,"A 90% effective vaccine...🥳🥳🥳🥳
This is wonderful news and let’s hope the Oxford vaccine is similar because we have more supplies available of that one. https://t.co/TXAf3bTh5d",1334524617306886144,2
1325813816911920000,"I'm not taking it until it has been tried and tested for much longer. The flu jab isn't compulsory so why should this be. Yes, I agree we need a vaccine, but not one that has been rushed through and caused side effects in some testers https://t.co/5QNeE3RyIW",1325720158086848518,1
1329014742019670000,"covid-19 vaccine = new type vaccine with mRNA = genetic material. RISK: autoimmunity response &amp; genetic modification. Effects may be disastrous &amp; take a while (years) to become evident. Yet the FDA will probably grant emergency authorization, even though it's the 1st of its kind.",1327454849131302912,1
1329054437592230000,"https://t.co/3FRZ5Mx31n

Vaccines are almost ready, and when you hear the names of the companies, everything will be clear to you. No thanks, I will never allow any vaccine into my body.🤬🤬",1336434944646770689,1
1325809059434540000,Pfizer says COVID-19 vaccine data suggests shots may be 90 per cent effective https://t.co/vZgcBCHlxb,1326121661800849409,2
1326248386811530000,No vaccine is the best vaccine ! https://t.co/B2iBSCgXey,1325829674191171585,1
1326227022595700000,"Bitches are really out here leaving their K hole for 5 minutes just to talk about the covid19 vaccine like ""I won't be putting that poison in my body🙅‍♀️🙅‍♂️""",1325770255633969157,1
1325825782304920000,"I had been humming and hawing about whether I would wait and see how it turned out for others first but, with the announcement of a possible vaccine on the horizon, I've discovered that I'm going to be the first in line to get it. https://t.co/eUb0OfEbE7",1325939517761617920,0
1331084752942600000,"@Des_Unsociable @normanswan The SIV and HIV example was merely a comparison. 

I think you may have heard about the Oxford vaccine. It is a genetically modified common cold virus that originally infected chimpanzees.

#covid19 #Covid19Aus
https://t.co/47c",1325680784452145153,2
1329030916648340000,"How can Pfizer say one thing about its vaccine last week and say something else the following week after a Moderna press release? 

Did Pfizer ran an entire study in one week? 

Give me a fucking break. 

FAKE NEWS https://t.co/jx3Ewz3xIZ",1326128262825865223,0
1326083829950540000,"@RichieAllenShow The earliest available COVID-19 vaccines will indeed genetically modify humans, whether using foreign genes to alter the host’s gene expression or altering the host’s DNA to perform the same function.
https://t.co/Qy8JLuQyKC https://t",1325668523733999617,1
1326227652940860000,Putin says Russia is about to register its third coronavirus vaccine @CNBC https://t.co/MX2K9nOCsV,1325786858966683648,0
1325863492755330000,"@bbchealth reports of a  potential #Covid19 vaccine is surely good news for us all. Fingers crossed continuing tests prove successful, at least it gives us hope! #StaySafe",1325809009090301953,1
1325869145435500000,"somewhere, someone is about to post a conspiracy theory that the COVID-19 vaccines won't work because they're not COVID-20 vaccines",1336529010768146433,1
1326156168453040000,"How optimistic should we be about the Pfizer COVID-19 vaccine announcement? We spoke with @mcgillu's founder and director of the McGill Interdisciplinary Initiative in Infection and Immunity.

https://t.co/2TpnWBsAAB",1326095247819104256,0
1325920427949110000,Coronavirus vaccine news soo promising xx 😍😍🙌👍90% effective fingers crossed it gets approved and then hopefully back to normal by Spring summer 2021!,1325845063528833025,0
1326251881467870000,How do each of the leading COVID-19 vaccines differ? https://t.co/71vEcJ1Mij,1334638391992979457,2
1326117531132840000,Your so right. #donttajethevaccine https://t.co/iq9aPLKIjA,1325864111708631040,2
1336257066642630000,@MattHancock why does it matter if the spread of the virus still continues after the vulnerable who want it are vaccinated? They'll be immune. Are you mentally ill or something? #COVID19 #COVID #Covid_19,1325770158498074624,1
1334847838434540000,"Canadians worry vaccine won’t come fast enough to stop coronavirus surge: Ipsos
https://t.co/kNcUvsBDlQ",1325897696679485441,2
1326465515544580000,Donald Trump has completely whacked out meltdown about coronavirus vaccine https://t.co/BeroPYhZ5L via @PalmerReport,1325717770756042753,1
1329081322204110000,Yes....criminals who still pay fines for malpractices....you can use your vaccine on yourselfs...and do you know what god and time will judge you https://t.co/GGWX3tMyXV,1329535750065557509,0
1326129861170250000,The latest on @pfizer's #Covid19 vaccine at 5:54A...State Epidemiologist Dr. Rachel Herlihy at 8:24A... https://t.co/XodkmrMwqq,1325804913323094018,2
1333719000593950000,@HWLeeds wants to hear the views of people in #Leeds about the roll out of coronavirus vaccine? Please Complete our really quick survey here https://t.co/WJc58BfEH2 #WeeklyCheckIn #RT https://t.co/netyaXOl6g,1325673426699235328,0
1333938257189430000,"@JerVikes2389 @cnnbrk Good I'm talking you covid-19 vaccine, tell your family and friends so my Family and friends can take theirs.",1325861165440905217,1
1327410026982470000,Key Words: ‘Help is coming — and it’s coming soon’: Dr. Fauci outlines when COVID-19 vaccine will be available to all Americans https://t.co/CVAq5gqtRz https://t.co/UfVs8ebJUv,1328640174516002816,2
1326150511989570000,Stocks head for mixed opening amid COVID-19 vaccine rally https://t.co/pXMVcpsyUV,1325818859861970949,1
1329050409420410000,"I won't be the first!

Pfizer coronavirus vaccine was 95% effective with no safety concerns
https://t.co/gNZM4XM4LK",1325781327094841344,2
1325698106596350000,"Australia begins production of Oxford-developed COVID-19 vaccine

#Australia #COVID19 #Vaccine #Coronavirus #Virus #AustraliaCoronavirus

https://t.co/qAmAGJKePu",1326130950871388161,1
1335233753975810000,A few hours of flu-like symptoms? 'Absolutely' worth it for this woman who was in a Covid-19 vaccine trial https://t.co/txSDxpJjnL,1325891033746595851,2
1329318441539380000,"Malaysia is to make upfront payment of about RM94mil soon for access to Covid-19 vaccine, says Science, Technology and Innovation Minister Khairy Jamaluddin.
https://t.co/PvAKo6gU4d #kwikNews #Nation https://t.co/Xwkf5LIeNB",1325790225889517569,1
1326001997150000000,"@abcnews Covid19 vaccine ingredients need to be know. Does it contain DNA from monkey, swine, dog, human, or aluminium, formaldehyde, mercury and or other toxins?",1327293931458097152,1
1326168614936790000,"@realDonaldTrump I thought USA don't need a vaccine? #coronavirus is just a normal cold, and it will vanish ""without a vaccine""? It was supposed to go away long long ago but the pathogen changed its mind. Isn't it? Please don't say, ""it is what it is.""",1326224108741398529,0
1325675432881100000,I can already hear y’all complaining about this vaccine 🥱 https://t.co/qXdSv1b6eN,1333484228848193536,1
1325911305631490000,"Good news today about a coronavirus vaccine should help you to expect more good news to come.

https://t.co/NgXWDMiWZ4",1328869141617520640,1
1325785896671710000,"Any anti Vaxxers on my timeline, feel free to show yourself out. And yes, I WILL be taking the coronavirus vaccine when I can get it!!",1325924202571046913,0
1327175231295850000,Thank you President @vonderleyen for pledging €100m to ensure global access to future #COVID19 vaccines &amp; treatments Clapping hands signWe count on the EU to keep up the fight &amp; ensure the global response is fully funded. #EndCovidEverywhere #ParisPeaceForum2020 https://t.co/daancAZaCi,1325673414837882880,1
1325786886644910000,"Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports https://t.co/5KB0TcjgiH",1325781852565757952,0
1325770757918470000,"Good news! Pfizer says Covid-19 vaccine 90% effective in Phase 3 trial. 

Source: Agence France-Presse https://t.co/G7IaDjmseD",1325821458891886592,2
1326062371530440000,"Gold futures on MCX (Multi Commodity Exchange of India) fell by as much as Rs 2,566 per 10 grams, within minutes of the news that COVID-19 vaccine trials of Pfizer were successful.

#TheAssamTribune #GoldPriceDrop #CoronaVirusUpdates 

@pfizer @nsitharaman https://t.co/AWk6P3taSL",1326151433180180481,2
1335198427903350000,"DESPERATE INDEED!

Only fools that are asleep will fall for the Mark of the Beast COVID19 vaccine. https://t.co/AUutGhRC58",1325804278984937474,2
1326124393517510000,"Without students, there are no scientists.

Without scientists, there is no #vaccine.

Without investors, there is no progress.

Happy #ScienceDay 

#COVID19 #preeclampsia
#Science4Peace #OpenScience https://t.co/ZYVLs0Sx2U",1325770684002398209,2
1325961254100480000,"I just wanna say, I trust Pfizer when they say they have a really good COVID-19 vaccine, one of my favorite science teachers worked at Pfizer for a while",1326202758538670080,0
1334886580738260000,"Jammu and Kashmir Chief Secretary, B V R Subrahmanyam on Friday discussed kick off preparatory planning for the roll-out of COVID-19 vaccination for hassle-free and time-bound delivery of the vaccine across the Union Territory https://t.co/PS00JVu70l https://t.co/JyFmUT6a6A",1326233115900190725,1
1325846329835320000,"You fucking liar,corrupt bastard,you are killing people, KARMA  will have its day with you..rot in hell you murdering scumbag, a vaccine for a virus with 99.3 survival rate   ,FUCK OFF with your lies https://t.co/wAoQqVc3zX",1331240083463303168,1
1335444913576690000,More than half of FDNY say they'll refuse COVID-19 vaccine https://t.co/eU7UTOJZl0 via @nypmetro,1336203615220822020,1
1329131948913140000,"A vaccine for COVID-19 is months away for the general population in South Carolina but will be provided at no cost, state officials announced on Wednesday. Here's how distribution will work. https://t.co/ehhUH2ffnW",1330851811767459841,0
1326167985493590000,Y’all thought we forgot? This mf said they was gon make doses even before they knew if it worked or not. And now they talking about making the shit mandatory 😐😐😐#vaccine #COVID19 #yougotmefuckedup https://t.co/rku8rpdmdx https://t.co/6hCXXPQ3pf,1329095785393258497,1
1329071267299740000,"With zero longevity studies, wouldn’t it be ironic if one of the likely multiple side effects of whatever vaccine is vision loss? Then, about half of the world can be blind to! https://t.co/h83g5h0m3u",1329261613568888835,0
1335944073086190000,"7) Although certain scientific words may be used frequently in reporting on COVID-19 and vaccines, it is important to define scientific terms in every article, or link to a glossary of terms that will allow the reader to educate themselves.",1326051483645693953,2
1326197185642450000,I am skeptical about the hype around this vaccine. I think its just a way for Pfizer to pressurize FDA to waive the tough but justifiable criteria to approve a medicine for human use. Its no joke since billions of dollars are to be made if it goes ahead. https://t.co/sDbwZT6fD6,1325872128139407364,2
1335981619337960000,"#ICYMI: We hosted a research call with #fairleadstrategies’ @StocktonKatie on the #market’s reaction to the #2020election and #COVID19 vaccine news, while looking at $SPX &amp; more. If you were unable to attend, read the recap here: https://t.co/xXP88aGzbE",1332594799728156674,1
1326099300145900000,A must read for everyone with a mind of their own!  I'm no anti-vaxxer but also know the reality of how long it takes to develop 'real world' vaccines' https://t.co/vBYFOIT5zh,1325806517992493056,2
1326055618881440000,"This is the kind of brain dead anti vaxxer we're up against once the vaccine is ready to be delivered. Fucking idiot. She'd have us let Polio ""run it's course"" #antivaxxers #COVID19 https://t.co/FmIe45V9fG",1325778850756898817,0
1326194971028800000,Great news re: Pfizer vaccine. Reading about who may be prioritized to get vaxx 1st - I propose teachers get moved to top of the list #CovidVaccine #COVID19 #BackToSchool,1325866916985114625,1
1332819135106000000,India's Modi visits key vaccine facilities as COVID-19 cases surge https://t.co/ULzlFze8CC,1335675329764069377,1
1331967970202030000,"13/n Vaccine fraud? ""Vectors"", like adenovirus in Astra Zeneca's COVID-19 vaccine, generate immunity to the vector, i.e. adenovirus, and can not be administred multiple times. AZ's trial may have shown this: 1/2 dose was ""more effective"" than 2 full doses.https://t.co/7tRvlL0YYh https://t.co/x6Fp1Zdwzx",1325674145498214400,1
1335567394702580000,I don’t wanna hear shit from people worried about the “long term effects” of the vaccine but are in no way worried about the actual long term effects of COVID19 https://t.co/Vo4B8OKkFW,1325897899943718912,2
1336222453954030000,"Alberta to receive 3,900 doses of Pfizer's #COVID19 vaccine next week

#cdnpoli #Coronavirus #ableg #abpoli @UCPcaucus @shandro @CMOH_Alberta #YEG

2 rounds of immunizations needed, so shipment would vaccinate about 1,950 people https://t.co/r8kKxu2cA0",1325812005534633985,0
1325860296863450000,Do not take the covid vaccine! It will not only change your DNA but it will also make you unredeemable to God! https://t.co/mRazOZkfSg,1325812278298619910,0
1325840675867270000,"I dontknow about yall, but if they cant find a vaccine for the flu that works or find a cure for things that is taking them many of years working on... why in the hell should I trust the covid19 vaccine?

No way in hell would I take it.",1334750441599590400,1
1330434998030260000,Please sign and SHARE this link - Petition: Prevent any restrictions on those who refuse a Covid-19 vaccination https://t.co/sJZ0c99MfT,1325809049645051908,1
1325778258634410000,"A) Most vaccines will be private
B) There’s ZERO idea of the long term impacts of it (Especially vs the kill rate of Covid)
C) No thanks https://t.co/IVl2tNtYZd",1326180325941268488,0
1325834929935150000,"Well the vaccine would need to be mandatory, last thing we need is the virus mutating into a superbug because of #antivaxxers. #COVID19 #CovidVaccine",1325811740458831874,0
1335489340990950000,"Joe Biden says he won't mandate getting COVID-19 vaccine, wearing masks https://t.co/Qj1UkgXOwo via @nypost",1325897537958580226,2
1326106738710500000,A vaccine against Covid-19 - brilliant! With luck it’ll immunise us against further Farage too!,1328779497328488448,1
1326109619119390000,Is this the beginning of the end for Covid19?! The light at the end of the tunnel?! Can we dare hope the nightmare us finally coming to an end?! #vaccine #backtonormal https://t.co/UAmNGJWdFJ,1326124405446107138,2
1336261206064110000,How about the volunteers you tested the vaccine on? https://t.co/Fs3VRjoN58,1326062247412551681,1
1325810619472330000,Right so this is based on 94 volunteers. A rushed vaccine which we do not know what the side effects are yet? How do you know if you are in the 90% club or the 10% club? https://t.co/mbMmgrX632,1326214696266047488,2
1328692312826920000,Lonza ramps up Moderna COVID-19 vaccine production in Portsmouth https://t.co/ZErfJiSGGL via @seacoastonline,1325908205474603009,2
1326136312349530000,Testing timeline: What’s ahead for COVID-19 vaccines https://t.co/ltBVKqQGNL,1328368776618905601,1
1325911151008420000,Really good news: Pfizer and BioNTech report that their COVID-19 vaccine is 90% effective https://t.co/qdUPSMkngs via @reason,1334195739740807168,2
1325861654219900000,I might consider taking @pfizer #COVID19 vaccine after their top management have taken it... https://t.co/6fQgJPG8hr,1325879768185712640,2
1336019817074080000,"First batch of COVID-19 vaccine coming to Canada next week
| https://t.co/RlMn3PKmWx #cityofPG #northernbc #cdnpoli #bcpoli https://t.co/zn3AhBVMLy",1325792915776540673,2
1330625902959600000,Pfizer COVID-19 vaccine could get UK approval this week - Telegraph https://t.co/LVnpTdXGRQ https://t.co/QcMu0P8LPP,1328900102031888389,1
1325900890801400000,"And good news on the vaccine front. 90% effective isn't 100%, but it's still excellent. Yes!

Biden announces COVID-19 task force https://t.co/GWqqNChYtF",1333442933199040513,1
1326088018147460000,Am I the only one stupid anxious that any successful COVID19 vaccine would be priced so high most of the population wouldn't be able to afford it anyway?,1325872843662483456,2
1329682974128860000,Trump is probably refusing because he has no plan and if he does then this just shows everyone how much he thinks of only himself. I wouldn’t be surprised if he tries to sell the vaccine too the highest bidder https://t.co/fTilKjvdQR,1325770201108017152,2
1325770208699690000,"Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports https://t.co/floWGVTreo",1336311504996622337,1
1334830965298850000,I’ll take that vaccine even if it’s haraam. Idc. https://t.co/LZDCLwD6o9,1326080244172935168,0
1325825336601350000,"Pfizer and BioNTech announce trial data showing COVID-19 vaccine is more than 90% effective https://t.co/cywJP3AJfa 

FUCK YES BITCHES FUCK YES FUCK YES YAAAAAAASSSSSSSSSSSSSSSSS!!!!!! 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉",1326153589505601539,0
1326677601109240000,Moderna expects to know by the end of the month whether its Covid-19 vaccine works https://t.co/dzmgDSQT8R,1333745101588340741,1
1325825671260720000,"@pickledpuffin They didn't start from scratch, that is decades of work developing that type of vaccine, and 6 months to change the training data in it to teach your immune system to respond to Covid-19 specifically.",1325829920854061056,2
1325789816009710000,"""There's never been a coronavirus vaccine!"" Yes because most previous coronaviruses have either been rare (SARS, MERS) or are very mild (a few common colds, but not the most common forms) so there's never been a major need for vaccine before",1326054996954247168,0
1332508258876190000,"A panel of U.S. advisers will meet Tuesday to vote on how scarce, initial supplies of a COVID-19 vaccine will be given out once one has been approved. https://t.co/YIG0EG0QQ6",1326057185151918085,0
1325906450879810000,"@SkyNews Stop pushing this #covid19 vaccines shite, to try and convince people that, vaccines are the only way out! They are not and Pfizer are Bio #Terrorists, that will be destroyed along with their poison covid19 #vaccines! #StopPoisonVaccines #PfizerV",1334553371173408769,0
1330802275690930000,"AstraZeneca's Oxford coronavirus vaccine is 70% effective on average, data shows
https://t.co/bDoe79KRUd",1325798332225245184,0
1325780825930160000,"Today is a great day for humanity💖 
PFIZER @pfizer &amp; BioNTech @BioNTech_Group have announced 90% success with a new vaccine for covid-19 
90% effective &amp; available by the end of the year🙏 
Health care workers, essential workers &amp; high-risk adults &amp; 65 &amp; older should be first🙏 https://t.co/K6EuNdVe1n",1326195431857037312,2
1334046701301140000,👏🏻 UK approves the Pfizer/BioNTech COVID-19 vaccine for widespread use and could begin vaccinations next week  https://t.co/Pu1ODtB1Qi,1329951763785461762,1
1325916281858610000,"The vaccine has been found to be 90% effective. 

That’s fucking shit then as you’ve got a 99.7% recovery rate if you’re under 70. 

Even Chris Whitty said it’s harmless to the majority of people. 

https://t.co/KyfT51JUx0

https://t.co/eHXmdL5T8i",1330803274874646528,2
1334294559505960000,US approves Roche covid-19 test that measures vaccines antibody response https://t.co/VLcYpjYE9v,1333245367584911360,1
1325788432623340000,"BIG news in #COVID19 #vaccine race 

https://t.co/IRvTRrxp2J https://t.co/EqhL63ocr0",1326158770951565312,0
1329081524239560000,Dolly Parton learned she funded the Moderna Covid-19 vaccine when the rest of us did https://t.co/4BvRd8Yn8g,1325810477872472064,0
